"GEOID","white","black","ai_an","asian","nh_opi","other"
"01001",76.8,19,0.3,1,0,5
"01003",86.2,9.3,0.8,0.9,0,4.4
"01005",46.8,47.6,0.3,0.5,0,6
"01007",76.8,22.3,0.1,0.1,0,1.2
"01009",95.5,1.6,0.1,0.4,0,4.1
"01011",21.9,74.8,0,0.5,0,3.6
"01013",51.8,45.4,0.1,0.3,0,4.5
"01015",73.7,20.8,0.3,0.9,0,6.7
"01017",57.7,39.6,0.3,1.1,0,2.3
"01019",92.9,4.6,1.1,0.2,0,2.2
"01021",83.6,9.2,0.8,0.4,0,8.5
"01023",56.8,42.6,0.1,0.1,0,0.9
"01025",53,45.8,0.1,0.4,0,1.4
"01027",83.2,15.6,0.3,0.2,0,1.5
"01029",93.9,2.7,0.1,0,0,5.3
"01031",75.7,16.9,1.2,1.4,0,8
"01033",79,16.2,0.6,0.5,0.1,5.6
"01035",50.7,47.8,0.2,0.5,0,1.6
"01037",65.8,33.6,0.1,0,0,0.5
"01039",84.6,13.5,0.1,0.5,0.1,2.4
"01041",71.4,23.3,0.7,1.3,0.1,6.4
"01043",95.1,1.3,0.3,0.4,0,4.9
"01045",72.4,20.3,0.8,1.4,0,8.5
"01047",27.9,70.7,0.1,0.6,0.1,1.3
"01049",85.4,1.5,1.2,0.1,0.8,13.4
"01051",75.3,21.5,0.3,0.5,0,4.1
"01053",62.2,32.1,4,0.3,0.1,2.4
"01055",79.8,15.9,0.6,0.7,0,4.7
"01057",85.3,11.8,0,0.5,0,4.8
"01059",83,4.4,1.3,0.4,0,12.2
"01061",86.6,9.6,0.9,0.4,0,4
"01063",17.3,79.5,0.4,0,0,5.5
"01065",39.5,59.4,0.2,0.2,0,1
"01067",70.7,26.6,0.2,0.4,0.1,3.2
"01069",69.1,26.9,0.3,0.9,0.1,5
"01071",91.5,3.5,1.2,0.4,0.1,6
"01073",51.8,42.9,0.2,1.6,0,5.2
"01075",87.5,10.7,0,0.1,0,2.5
"01077",86.9,10.4,0.4,0.6,0.1,3
"01079",78,10.6,5.6,0.2,0.1,10.6
"01081",70.3,22.9,0.2,4.3,0,4.1
"01083",80.2,13.8,0.8,1.4,0.1,5.6
"01085",24.8,74.6,0.1,0,0,1
"01087",16,83.2,0.1,0.2,0,1.1
"01089",67.9,24.3,0.6,2.6,0.1,7.6
"01091",45.8,53.6,0.1,0,0,0.9
"01093",92.9,3.6,0.5,0.2,0,4.6
"01095",93,2.7,0.4,0.6,0.1,5.1
"01097",58.6,35.8,0.8,1.9,0,4.7
"01099",54.5,42.4,1.7,0.3,0,1.9
"01101",35.8,57.9,0.2,2.8,0,5.2
"01103",79.9,12.8,0.5,0.6,0.1,8.3
"01105",29.5,69.8,0,0.1,0,0.6
"01107",56.7,40.2,0.1,0.1,0.1,4.4
"01109",57.9,36.8,0.6,2.2,0,4.9
"01111",77.1,20.4,0.2,0.2,0,4
"01113",49.2,43.7,0.3,1,0,9.4
"01115",87.3,9.6,0.4,0.8,0,3.1
"01117",80.1,12.1,0.3,2.1,0,7.4
"01119",25.2,71.9,0.1,2.1,0,0.8
"01121",63.9,32.6,0.4,0.6,0.1,4
"01123",70,27.4,0.2,0.4,0,3.3
"01125",64.2,32,0.2,1.6,0,3.1
"01127",90.6,6.2,0.2,0.5,0,4.3
"01129",66.3,23.5,7.4,0.3,0,4.9
"01131",27.3,69.4,0.2,0,0,6.2
"01133",96.1,0.7,0.3,0.2,0.1,4.6
"02013",15.1,4.2,46.7,19.7,1,22.5
"02016",29.1,3.4,10.8,40.3,2.7,22.5
"02020",62.6,5.6,7.9,9.6,2.4,21.4
"02050",11.2,0.7,83.1,1.1,0.2,7
"02060",52.7,0.6,34.2,0.2,0.2,22.6
"02068",84.2,1.2,2.2,2.6,0,19.4
"02070",17.5,1.6,71.9,1.4,0.1,14.6
"02090",75.4,4.5,7.9,3.2,0.5,15.7
"02100",81.6,0,8.8,1.3,0.2,15.9
"02105",46.1,3.2,37.6,1.6,0,21.9
"02110",68,1,10.6,6.9,1,23.5
"02122",82.5,0.6,7.8,1.6,0.3,12.9
"02130",66.5,0.8,14.3,8.2,0.2,19.1
"02150",54.7,0.3,12.4,22.7,0.3,17.6
"02158",3.6,0.5,92.1,0.1,0.1,6.7
"02164",21,1.1,69.8,1.7,0.4,11.9
"02170",82.9,1.2,6.2,1.4,0.3,15.7
"02180",15.6,1,75.8,1.7,0.1,11.5
"02185",31.4,1.5,51.2,5.5,1.9,16.1
"02188",11.3,1.2,82.2,1,0.1,7.9
"02195",76.1,1,7.8,4.7,0.6,19.2
"02198",47.7,0.5,39.2,1.4,0.6,20.9
"02220",64.3,0.9,13.1,6.7,0.1,29
"02230",84.9,4,6,0.8,0,8.4
"02240",76.4,0.7,13.9,2.7,0.2,10.4
"02261",71.8,0.4,13.9,4.1,0.6,16.3
"02275",63,0,24.5,0.7,0.4,21.4
"02282",45.1,0.8,38.7,4.9,1.2,17.5
"02290",22.7,0.1,69.4,0.7,0,13.9
"04001",22.8,0.5,73.8,0.3,0,4.2
"04003",85.5,4.1,1.2,1.9,0.4,11.1
"04005",63.9,1.2,26.5,2,0.2,9.8
"04007",76.9,0.7,16.3,0.8,0,8.3
"04009",79.9,2,12.6,0.6,0.1,7.6
"04011",91.5,2.2,3.9,0.5,0,2.3
"04012",77.1,1,15,0.7,0,9
"04013",77.6,5.6,2,4.2,0.2,14
"04015",90.2,1.1,2.3,1.1,0.2,7.7
"04017",47.1,0.9,44.7,0.6,0.1,9.5
"04019",76,3.6,3.9,2.9,0.2,18.4
"04021",79.9,4.4,5,1.6,0.3,12.9
"04023",85.7,0.6,0.8,0.9,0,13.3
"04025",91.3,0.7,1.7,1,0.1,8
"04027",76.3,2.2,1.5,1.3,0.1,21.2
"05001",72.1,25.9,0.2,0,0,3
"05003",72.4,25.4,0.2,0.2,0,2.4
"05005",96.7,0.2,0.4,0.4,0,4
"05007",87.6,1.7,1.4,3.9,0.6,7.9
"05009",96.2,0.3,0.6,0.4,0.1,4.8
"05011",65.9,28.8,1.1,0.1,0,4.3
"05013",76.2,21.7,0.2,0,0.3,3.1
"05015",92.1,1,0.8,1.4,0.9,5.7
"05017",43.5,53.9,0.1,0.6,0,3.1
"05019",70.2,24.3,0.4,0.7,0,5.7
"05021",95.9,0.7,0.3,0,0,4.8
"05023",96.9,0.4,1.2,0.7,0,1.7
"05025",85.8,12.8,0.2,0,0,2.6
"05027",60.5,36.1,0.2,1.1,0,3
"05029",85.1,10.4,0.3,0.3,0,7.6
"05031",78.8,14.5,0.4,1.4,0,7.5
"05033",88.1,1.6,2.3,1.9,0,9.4
"05035",43.5,48,0.3,0.7,0,14.7
"05037",73.6,18.7,0.2,0,0,14.9
"05039",53.4,43.2,0.6,0.1,0.2,4
"05041",48.8,46.6,0.3,0.4,0,5.9
"05043",68.5,28.7,0,0.3,0,3.9
"05045",82.1,11.4,0.4,1.3,0.1,7.4
"05047",94,1,1.6,0.8,0.2,4.2
"05049",96,0.5,0.3,0.1,0.1,5.7
"05051",86.1,8.2,0.9,0.6,0,7
"05053",94.8,2.7,0.2,0,0.1,4.3
"05055",94.7,1.9,0.3,0.4,0,4.5
"05057",57.3,30.1,0.4,0.1,0.3,13.7
"05059",84.6,11.4,0.5,0.4,0,4.7
"05061",67.4,20.9,0.4,0.3,0.1,13.2
"05063",91.1,1.9,0.2,0.7,0,8.7
"05065",94,1.8,1.2,0,0,5.6
"05067",77.7,12.3,0.2,0,0,19.1
"05069",39.7,56.5,0.3,1,0.1,3.7
"05071",91.2,1.6,0.2,2.1,0.1,7.4
"05073",60,36,0.4,0.4,0,4.8
"05075",96.6,1.1,0.3,0.2,0,3.5
"05077",43,55.6,0.4,0.2,0,1.6
"05079",65.9,30.5,0.5,0,0,4
"05081",73.9,21.9,1,0.3,0,4.9
"05083",91.8,1.4,0.8,2.2,0,6.7
"05085",88.7,5.7,0.7,0.9,0.3,6.1
"05087",93.6,0.3,1.3,1.3,0.6,4.9
"05089",96,0.5,0.9,0.9,0,3.3
"05091",69.8,24.8,1.2,0.4,0,5.8
"05093",60.3,33.7,0.1,0.6,0.1,8.4
"05095",54.6,43,0.3,0.4,0,3.4
"05097",92.1,0.3,1.5,0.4,0,8.2
"05099",62.8,34.5,0.2,0,0,4.8
"05101",94.2,0,2.5,0.7,0.8,3.8
"05103",57,41.6,0.1,0.1,0,2.3
"05105",96.2,0.7,0.1,0,0,4.2
"05107",36.1,63.2,0,0,0,1.2
"05109",90.9,4.1,0.5,0.6,0,5.4
"05111",88.4,4.6,0.2,0.1,0,12.9
"05113",91.6,0.5,1.5,0.3,0,9.6
"05115",91.2,3,0.6,1,0,6.6
"05117",85.7,12.4,0.4,0.2,0,1.7
"05119",55.9,36.8,0.3,2.2,0.1,7.3
"05121",95.2,1.1,0.7,0.1,0.3,4.5
"05123",41,53.5,0.4,0.6,0.1,6.1
"05125",88.4,7.1,0.4,1.3,0.1,4.6
"05127",89,0.2,1.9,0.7,0,13.2
"05129",93.2,0.6,2.8,0.7,0,4.9
"05131",73.5,6.8,1.1,4.5,0,18.8
"05133",62.9,4.8,2.3,0.4,0.5,30.7
"05135",95,0.8,0.3,0.1,0,7.2
"05137",96.5,0.1,0.5,0.5,0,4.6
"05139",63.9,32.7,0.9,0.7,0,3.1
"05141",95,0.6,0.6,0.2,0.1,5.7
"05143",77.2,3.7,0.9,2.5,2.3,17
"05145",91.1,4.4,0.6,0.7,0,5.4
"05147",69.8,28.1,0,0.9,0,2.2
"05149",78.6,2.5,0.5,1.1,0,18.5
"06001",40.5,10.6,0.7,30.1,0.8,23.8
"06003",57.7,0.9,34,1,0.6,11.1
"06005",86.7,2.4,0.8,1.3,0.1,13.4
"06007",81.6,1.5,1.2,4.6,0.3,17
"06009",90.5,0.7,0.8,1.5,0,11.7
"06011",88.3,1.5,1,1.4,0.2,10.2
"06013",55.8,8.7,0.5,16.7,0.5,24.5
"06015",74.9,3.4,7.2,3.2,0.2,17.4
"06017",87.6,0.8,0.8,4.5,0.3,9.9
"06019",65,4.8,1.2,10.3,0.2,22.6
"06021",81.1,0.8,2.4,2.9,0,15
"06023",79.9,1.1,5,3.1,0.4,16.9
"06025",65.1,2.5,1.1,1.5,0.2,33.3
"06027",78.8,0.9,11.3,1.9,0.2,11.6
"06029",74.4,5.5,1,4.7,0.2,17.7
"06031",67.7,6.4,1.6,3.9,0.2,24.3
"06033",76.9,2.3,3.6,1.1,0.1,19.7
"06035",82.2,8.7,2.8,1.4,0.8,6.7
"06037",51.3,8.1,0.7,14.6,0.3,29
"06039",69.5,3.2,1.6,2.1,0.1,26.7
"06041",77.8,2.2,0.4,5.9,0.2,18.4
"06043",88.4,1.5,1.9,1.2,0.3,11.1
"06045",83.6,0.7,4.4,2.1,0.2,13.9
"06047",55.1,3.2,0.9,7.5,0.2,37.2
"06049",89.5,1.5,4.2,1.1,0.1,5.8
"06051",83.3,0.8,3.5,2.6,0,13.6
"06053",53.3,2.6,0.7,5.6,0.5,41.5
"06055",73.4,2.1,0.9,8.1,0.2,19.2
"06057",92.4,0.6,0.7,1.1,0.1,8.9
"06059",61,1.8,0.5,20.5,0.3,20.1
"06061",82.2,1.7,0.5,7.5,0.2,12.7
"06063",90.3,0.9,1.5,1.2,0.5,9.6
"06065",59.9,6.5,0.8,6.5,0.3,30.3
"06067",57.3,9.8,0.7,15.7,1.1,22.8
"06069",81.6,0.8,0.7,3,0.1,19.1
"06071",61.2,8.3,0.8,7.2,0.3,27.2
"06073",70.7,5,0.7,11.9,0.4,16.5
"06075",46.4,5.2,0.4,34.4,0.4,18.8
"06077",56.5,7,0.6,15.6,0.6,30.6
"06079",85.5,1.9,0.9,3.6,0.1,11.7
"06081",50.6,2.3,0.4,28.7,1.4,22.4
"06083",77.5,2,1,5.6,0.1,17.8
"06085",44.5,2.5,0.5,36.5,0.4,20.9
"06087",74.8,1.1,0.5,4.8,0.1,23.5
"06089",86.6,1.2,2.7,3.2,0.1,10.4
"06091",97.5,0.1,1.7,0,0,1.6
"06093",84.8,1.6,3.7,1.6,0.4,14.5
"06095",52.6,13.9,0.5,15.4,0.9,24
"06097",74.8,1.7,0.9,4.1,0.3,23.7
"06099",76.6,3,0.8,5.5,0.7,17.5
"06101",69,1.9,0.9,15.7,0.6,19.1
"06103",85.7,0.8,2,1.5,0,14.3
"06105",86,1,5.6,1.8,0.2,7.4
"06107",73.7,1.6,1.3,3.6,0.2,23
"06109",87.8,1.8,1.8,1.4,0.2,11.3
"06111",80.1,1.8,0.8,7.3,0.2,14.2
"06113",69.3,2.7,0.6,14,0.4,19.3
"06115",76,3.4,1.2,6.8,0.5,19.5
"08001",81.6,3.4,1.1,4,0.1,14.3
"08003",86.4,0.9,3.3,1.3,0.5,10.3
"08005",71.5,10.8,0.7,6,0.2,15.2
"08007",84,1.7,1.4,1,0.1,13.2
"08009",94.3,1,1.6,0,0.1,5.4
"08011",91.4,4.1,1,0.2,0,4.7
"08013",89,0.9,0.4,4.7,0.1,7.8
"08014",86.3,1.3,0.4,6.5,0,9.1
"08015",93.7,1.7,0.5,1.5,0,4.6
"08017",93.5,0.1,0.1,2.2,0.2,7.9
"08019",94.2,1.2,0.3,1,0.1,6.4
"08021",88.8,0.5,2.5,0.2,0.3,10.2
"08023",88.4,0.4,2.1,1.3,0,11.8
"08025",88.6,3.5,1.4,0.6,0,10.6
"08027",93,2.9,0.9,0,0,5.6
"08029",94.4,1.2,0.9,1.1,0,3.9
"08031",76.1,9.2,0.9,3.7,0.2,13.7
"08033",96.7,0,1.7,0,0,3.2
"08035",88.9,1.5,0.4,4.8,0.1,7.4
"08037",88.9,1.2,0.2,0.7,0.1,10.7
"08039",93.6,0.4,1,1,0.1,7
"08041",79.6,6.4,0.8,2.8,0.4,16.1
"08043",89.8,4.6,1.4,0.7,0,5.7
"08045",86.1,0.5,0.7,0.9,0.1,13.7
"08047",92.4,0.3,2.7,0,0,9
"08049",94.8,1.1,0,1.4,0.1,3.7
"08051",95.7,0.6,1,0.3,0.2,4
"08053",94.2,0,2.3,0.5,0,5.1
"08055",91.9,0.5,1.8,0,0,9.9
"08057",97.9,0,0,0,0,2.5
"08059",90.6,1.2,0.7,2.8,0.1,7.5
"08061",96.2,0.4,0,0,0,6.5
"08063",92.1,2.5,0.4,0.2,0.3,5.2
"08065",85.3,0.1,1.5,0.8,0,13.7
"08067",88,0.5,6.6,0.7,0,6.5
"08069",91.3,1,0.8,2.2,0.1,7.9
"08071",84.9,0.9,3.8,1,0,14.7
"08073",89,8.2,0.8,0.4,0.2,2.2
"08075",91.4,0.8,0.8,0.8,0.9,9.3
"08077",94,0.7,0.9,0.9,0.1,5.7
"08079",87.4,1.1,1.5,0.5,0,14
"08081",94.4,1.2,0.5,0.1,0,6.3
"08083",81,0.3,12.3,0.8,0.1,7.8
"08085",94.2,0.4,0.9,0.9,0.3,4.9
"08087",88.8,3.6,0.4,0.5,0.2,9.9
"08089",90.1,0.6,1.2,0.9,0.1,10.2
"08091",97.7,0.3,0.3,0.7,0.1,1.7
"08093",94.3,0.3,0.4,0.7,0.1,7.5
"08095",96.6,0.2,0,0.5,0,4.1
"08097",91.1,1,0.1,2.2,0,6.9
"08099",94.4,0.8,1.5,0.6,0,4.4
"08101",80.4,2.1,4,0.9,0.1,16.5
"08103",92.4,0.5,1.1,0.1,0,11.5
"08105",91.5,0.9,2.4,0.1,0.1,7.1
"08107",95.7,0.9,0.4,1.1,0,2.6
"08109",90.2,0.5,2,0,0,11.7
"08111",97.3,0,1,0,0,3.4
"08113",94.7,0,0.6,1.9,0,4.6
"08115",93.7,0.8,0.6,0.9,0,5.3
"08117",91.3,1.1,0.4,0.6,0.3,8.3
"08119",94.7,0.8,0.4,0.8,0,5.9
"08121",95.3,1.3,0.1,0.6,0,4.1
"08123",90.3,1.2,0.8,1.6,0.1,9
"08125",95.8,1.1,0.6,0,0,3.8
"09001",73,11.6,0.2,5.3,0.1,13
"09003",70.7,13.8,0.3,5.3,0,13.5
"09005",92.8,1.7,0.3,1.9,0,5.5
"09007",88,5.6,0.2,3.1,0,5.3
"09009",73.3,13.5,0.2,4,0,12.3
"09011",80.7,5.8,0.6,4.1,0,13.9
"09013",87.9,3.2,0.1,4.9,0,6.4
"09015",89.2,2.3,0.6,1.4,0,10.2
"10001",66.2,25.7,0.7,2,0.1,9.5
"10003",64.2,25.2,0.3,5.5,0,7.3
"10005",82,12,0.3,1.2,0.1,6.6
"11001",41.3,46.3,0.3,4,0.1,11.2
"12001",68.9,20.1,0.4,6.1,0.1,7.9
"12003",82.5,13.6,0.5,0.6,0,4.7
"12005",81.1,11,0.3,2.3,0.1,8.9
"12007",77.2,20.3,0.4,0.6,0,2.6
"12009",82.5,9.6,0.3,2.4,0.1,8.5
"12011",60.7,28.6,0.3,3.6,0.1,10
"12013",80.4,13.3,1.1,0.1,0,8
"12015",89.9,5.6,0.3,1.3,0.1,4.6
"12017",92.8,3,0.3,1.8,0,3.9
"12019",79.2,11,0.1,2.8,0,11.3
"12021",88.8,6.8,0.2,1.3,0,4.1
"12023",76.7,18.1,0.3,1.1,0,6.6
"12027",84.2,12.6,0.1,0.2,0.1,4
"12029",86.4,8.9,0,0.2,0.1,7.1
"12031",59.8,29.6,0.2,4.6,0.1,9.4
"12033",68.1,21.9,0.4,3,0.1,11.8
"12035",82.3,10,0.3,2.6,0.1,6.9
"12037",80.9,14.1,0.1,0.3,0.4,5.7
"12039",39.6,56.1,0.2,0.2,0,4.9
"12041",91.2,5.9,0.1,0.2,0,4.6
"12043",79.8,13.5,4,0.8,0,3.1
"12045",79.5,17.2,0.4,0.5,0,4.2
"12047",61.5,34.5,1.2,0.3,0,4
"12049",80.4,7.6,0.1,0.9,0.1,12
"12051",78.6,11.5,1.8,0.9,0,10.5
"12053",88.7,5.3,0.3,1.2,0,7.1
"12055",80.8,9.7,0.2,1.4,0,10.1
"12057",70.5,16.8,0.3,4.1,0.1,12.1
"12059",88.7,7,1.4,0.7,0.3,3.5
"12061",86.4,8.9,0.3,1.3,0,5.2
"12063",68.9,26.8,0.7,0.3,0.2,5.3
"12065",62.8,34.6,0.5,0.3,0,3
"12067",80.2,16.1,0.2,0,0.3,6.2
"12069",82.5,10.9,0.4,2,0,6.3
"12071",84.4,8.6,0.2,1.6,0.1,7
"12073",61.4,30.9,0.2,3.5,0,6.7
"12075",87.6,8.8,0.2,0.9,0,5.2
"12077",80.1,15.8,1.2,0.2,0,4.3
"12079",58,38.6,0.3,0.9,0,2.6
"12081",85.4,8.7,0.2,2.1,0,5.5
"12083",81.9,12.9,0.3,1.4,0.1,5.7
"12085",88.1,5.7,0.6,1.4,0.1,5.9
"12086",75.1,17.4,0.2,1.6,0,7.4
"12087",88,7.3,0.1,1.4,0.2,4.1
"12089",90.3,6.1,0.5,1,0,3.3
"12091",78.2,9.8,0.4,3,0.1,13.3
"12093",85.4,8.3,0.5,1,0.3,6.6
"12095",63.6,20.9,0.2,5.2,0.1,13.6
"12097",72.8,11.5,0.4,2.7,0.1,16.4
"12099",73.5,18.7,0.2,2.7,0,7.2
"12101",86.9,5.8,0.4,2.6,0.1,7
"12103",81.5,10.3,0.3,3.4,0.1,7.7
"12105",77.1,15.3,0.3,1.8,0,8
"12107",80.3,16.3,0.4,0.6,0,4.3
"12109",88.4,5.4,0.4,2.7,0.1,5.4
"12111",73.1,20.2,0.4,2,0.1,6.7
"12113",85.4,6.2,0.5,2,0.3,9.7
"12115",90.9,4.5,0.2,1.7,0,4.5
"12117",75.8,12,0.3,4.5,0.1,10.5
"12119",89,7.1,0.3,0.9,0.1,4.1
"12121",82.7,12.9,0.1,0.1,0.1,7.2
"12123",76.3,20.1,0.3,0.8,0,3.3
"12125",73.6,21.9,0.8,0.6,0.1,4.6
"12127",81.4,10.9,0.3,1.8,0,7.6
"12129",82.2,15.1,0.2,0.5,0,2.8
"12131",86.8,4.6,0.6,1,0,10.9
"12133",79.7,15.2,1.4,0.7,0.4,4.4
"13001",74.6,19.3,0.5,0.4,0,6.1
"13003",75.2,17.5,1,0,0,6.4
"13005",80,15.2,0,0.2,0.2,7.4
"13007",54.6,39.7,0,3.1,0.7,2.4
"13009",53.7,42.3,0.2,1.8,0,3.5
"13011",93,2.6,0.5,1.1,0,3.9
"13013",78.8,11.8,0.2,3.7,0,8
"13015",83.7,10.4,0.3,0.9,0,7.1
"13017",59.7,36.6,0,0.7,0,4
"13019",83,11.7,0.5,1.1,0,5.3
"13021",40.2,54.4,0.2,2,0,5.2
"13023",69.9,27.5,0.1,0.2,0,3
"13025",93.9,3.5,0.3,1.1,0,2.4
"13027",59.6,35.9,0,0.4,0.1,5.1
"13029",77,14.4,0.4,1.4,0.1,11
"13031",65.1,27.9,0.4,1.3,0.3,8.5
"13033",48.8,48.1,0,0.3,0,4
"13035",68,29,0,0.4,0,3.9
"13037",34,60.5,0,0.6,0,6.5
"13039",73,18.8,0.7,2.2,0.1,8.7
"13043",67,25.4,0,1.7,0,8.2
"13045",74.7,19.3,1,0.8,0.1,5.8
"13047",92.3,2.2,0.4,1.3,0,6
"13049",66.4,26.2,2,0.7,0.1,7.4
"13051",52.7,39.9,0.3,2.6,0.1,7.3
"13053",67.6,21.5,0.3,3.6,0.1,10.4
"13055",85.7,10.5,0.1,0.2,0,4.9
"13057",86.3,7,0.4,1.8,0,6.8
"13059",63.3,27.9,0.1,3.9,0.1,7.5
"13061",35.8,62.4,0,1,0,1
"13063",16.3,69.3,0.2,5.1,0.1,11.9
"13065",65.6,28.4,0,0,0,8.2
"13067",58.6,27.6,0.3,5.4,0.1,11.3
"13069",67.8,28.5,0,0.8,0,4.2
"13071",63.8,23.4,1.1,0.8,0,12.5
"13073",73.9,16.7,0.3,3.9,0,9.5
"13075",68.7,27,0.3,0.7,0,5.3
"13077",76.4,17.9,0.3,2.1,0,5.6
"13079",74.9,22,0.1,0.2,0,4
"13081",52.7,45.5,0,0.2,0.1,2.5
"13083",94.6,0.8,0,1.8,0.1,5.2
"13085",96.3,1.1,0.1,0.6,0,3.6
"13087",52.5,42.1,0.1,0.2,0,5.5
"13089",34.3,54,1,6.1,0,7.3
"13091",67.2,28.7,0,0.3,0,5.9
"13093",45.1,49.1,0,0,0,7.6
"13095",26.4,69.6,0.2,1,0,4.3
"13097",46.2,46.9,0.1,1.6,0,7.6
"13099",45.3,52.5,0.3,0.6,0,2.8
"13101",73.8,2,2.2,0,0,26.5
"13103",81.6,13.3,0.2,0.9,0,6.8
"13105",68.1,29.9,0,0.6,0,2.4
"13107",62.4,33.9,0.3,0.4,0,5
"13109",58,29.7,0.1,0.9,0,12.7
"13111",96.5,0.2,0.1,0.4,0.1,4.4
"13113",66.9,22.7,0.2,4.5,0.2,8.9
"13115",78.3,13.9,0.2,1.4,0,9.1
"13117",79.2,3.5,0.3,12.9,0,6.3
"13119",85.3,9.3,0.1,0.9,0,6.1
"13121",44.6,44.1,0.4,7.1,0,6.1
